Participant,Stimuli,Attention,MW,NumFix,AvgFixDur,NumBlink,ClosedEyeDur,AvgPupDia,VarPupDia,OffStimFram,AvgSacAmp,AvgFixDisp,LastFixDur
33K,Singapore_3,1,0,7,650.0,1,150.0,3.7138854351240336,0.046848290050591,0,0.8737965811420386,0.023821543652843,166.66666666666669
33K,HongKong_3,1,0,10,361.6666666666667,3,205.5555555555556,4.196013700045072,0.0502613343052534,0,6.662293667564331,0.1121316873463797,16.666666666666668
33K,Vietnam_1,0,1,13,293.5897435897436,3,172.22222222222226,3.208799846136748,0.017492237403762,0,5.640386641337926,0.1194794566131697,16.666666666666668
33K,Brazil_3,1,0,11,359.0909090909091,1,133.33333333333334,3.9096232375053512,0.0828185203279005,5,10.339240873336356,0.3256106868841748,216.66666666666669
33K,Mexico_3,1,0,13,284.61538461538464,3,200.0,3.063281015249399,0.0375793322186694,0,9.00039479480111,0.1653618990815272,366.6666666666667
33K,Mexico_1,0,1,14,267.8571428571429,2,216.66666666666669,3.340939532269488,0.0713048147354964,0,7.46689646255315,0.234807917550819,83.33333333333334
33K,Sweden_4,1,0,9,464.8148148148149,2,75.0,4.282980115962602,0.0678548935181729,3,2.116888674278557,0.1645016330627724,333.33333333333337
33K,Sweden_2,1,0,12,268.0555555555556,2,175.0,3.740530089238211,0.0244744017453284,1,6.180718200782382,0.1719560665371248,150.0
33K,NYC_4,0,1,14,245.23809523809524,1,350.0,3.005274656007616,0.0171873024316054,0,5.241810168509641,0.15276265832264,266.6666666666667
33K,London_1,1,0,13,326.9230769230769,1,150.0,3.1138344466481422,0.0104855801453991,0,5.22059569406284,0.1931100814630496,33.333333333333336
33K,Brazil_1,1,0,10,321.6666666666667,3,211.11111111111111,4.457447125644758,0.0698157209686248,16,8.456350724160814,0.2098580259585244,233.3333333333333
33K,France_1,0,1,11,407.5757575757576,1,100.0,3.495141788404815,0.0308087726977046,0,3.221731227484998,0.0782976462224876,1033.3333333333337
33K,France_3,0,1,15,241.1111111111112,2,183.3333333333333,3.576937855153844,0.0591473690606991,0,8.178207374198458,0.1491332575186723,83.33333333333334
34I,London_1,1,0,14,219.0476190476191,2,225.00000000000003,4.539380466236787,0.039901936064954,15,3.697999845282826,0.1959414695024268,166.66666666666669
34I,HongKong_1,1,0,12,162.50000000000003,3,138.88888888888889,4.72174804237056,0.1951381808557637,8,8.951103074395611,0.2138550246300181,66.66666666666667
34I,Mexico_3,1,0,14,230.95238095238096,3,166.66666666666669,3.8977441429195534,0.0258496714786974,9,8.299111389459714,0.2851593895380811,133.33333333333334
34I,India_3,1,0,9,196.2962962962963,4,216.66666666666669,4.27079118118595,0.1208846547164883,7,8.28439385245129,0.2176608264027013,116.66666666666669
34I,India_1,1,0,6,269.44444444444446,4,254.16666666666669,4.293021868462343,0.0970404270990067,0,8.464971553477186,0.1790719047119226,200.0
34I,Italy_1,1,0,11,219.6969696969697,3,172.22222222222226,3.9344609292705406,0.1117292397783478,2,5.867394900720015,0.2222420864444422,183.3333333333333
34I,Singapore_1,0,1,12,206.94444444444449,5,193.3333333333333,3.4087499088271525,0.0725499357595118,5,6.672208795908291,0.1795103851750218,116.66666666666669
34I,Mexico_1,1,0,4,366.6666666666667,4,341.6666666666667,4.533091862996419,0.0764618136190408,4,10.19028990432349,0.2442568945438339,200.0
34I,NYC_4,1,0,13,243.5897435897436,3,172.22222222222226,3.971760365500379,0.0384511421791037,2,5.069244740542572,0.1917364572610165,183.3333333333333
34I,HongKong_3,1,0,10,216.66666666666669,3,444.4444444444445,4.18989933958841,0.0772671013651144,0,5.487577467756124,0.2068372101382545,83.33333333333334
34I,France_3,0,1,11,203.03030303030303,4,287.5,3.733348097120013,0.1243656370485609,0,7.26560160920762,0.2527642123683298,150.0
34I,London_3,1,0,10,190.00000000000003,5,196.66666666666669,4.346101626320993,0.1288271497030382,2,5.876975056339043,0.2621553330246865,366.6666666666667
34I,Italy_4,1,0,7,188.0952380952381,3,250.0,4.681696387810436,0.2241514565248556,4,6.02973183966884,0.1258845170567626,300.0
34I,Russia_3,1,0,5,156.66666666666669,3,277.77777777777777,4.864095542325552,0.1909268103789138,1,5.4381325011754456,0.1156442982429731,250.00000000000003
34I,Sweden_2,1,0,10,201.66666666666669,3,361.1111111111112,3.660837173461914,0.0942459025694152,2,8.139047348745436,0.2020586937257595,150.0
34I,Russia_1,1,0,12,234.72222222222223,3,255.5555555555556,3.529060787624783,0.0461159271355102,2,6.597761480139942,0.1694808804626816,116.66666666666669
34I,Brazil_3,0,1,5,213.3333333333333,3,438.8888888888889,4.735418477189651,0.2090945088146136,13,5.3392106125587775,0.1851432632220049,100.0
34I,France_1,1,0,12,215.2777777777778,3,266.6666666666667,4.014961273071775,0.0760899263813617,1,9.051545143501702,0.2149921069094718,33.333333333333336
34I,Brazil_1,1,0,7,171.42857142857142,4,325.0,4.947255125833214,0.1691790222765304,27,6.155475348176805,0.2617228698039017,100.0
34I,NYC_1,1,0,12,202.7777777777778,4,225.00000000000003,4.715011472624492,0.297616366325501,0,5.039940323852614,0.0859606094759669,116.66666666666669
34I,Vietnam_1,0,1,8,262.5,2,150.0,4.462689501173953,0.1712919600054202,1,6.27384399760085,0.1524705586100118,150.0
34I,Vietnam_2,1,0,11,209.0909090909091,3,144.44444444444446,4.0837844514498745,0.0804910690690322,0,7.359640038692783,0.2190942354206826,100.0
34I,Singapore_3,1,0,12,213.8888888888889,5,176.66666666666669,4.219738037605596,0.1202493828073923,3,7.058468174446946,0.2407609377900074,250.00000000000003
34I,Sweden_4,0,1,15,195.5555555555556,6,111.11111111111111,4.032606967659884,0.1061412664608169,6,14.293365952671254,0.3117381904641691,116.66666666666669
35S,HongKong_3,1,0,10,331.6666666666667,7,147.61904761904765,4.134675739192161,0.0951010874436795,0,3.247406077845342,0.1491908520992231,300.0
35S,India_1,1,0,14,248.80952380952385,5,80.0,3.853894682491527,0.0635812679664818,2,4.95814440365072,0.1624451136492977,216.66666666666669
35S,Singapore_3,1,0,12,281.94444444444446,2,100.0,4.136153466360909,0.1026912873053366,5,3.0093278876199223,0.0899950717493781,800.0
35S,Vietnam_1,1,0,12,277.77777777777777,4,112.5,4.011726666213875,0.1668763021625772,3,5.182949931742713,0.1844761028421552,250.00000000000003
35S,Italy_4,1,0,14,247.61904761904765,3,122.22222222222224,3.5020074667097467,0.0339897167610348,8,6.196928724826924,0.1787040442148149,500.00000000000006
35S,Italy_1,1,0,13,228.20512820512823,4,179.16666666666669,4.7055661093864,0.1004934225192325,5,5.069717853833407,0.2424245688840642,250.00000000000003
35S,France_1,0,1,10,361.6666666666667,5,133.33333333333334,3.658684774545523,0.0484930124496002,0,4.406383166926055,0.2554413548469475,16.666666666666668
35S,HongKong_1,1,0,16,251.04166666666669,2,108.33333333333334,3.1291068472513337,0.0295817679984905,0,5.120182896264706,0.1436836557511226,183.3333333333333
35S,Mexico_1,1,0,14,240.4761904761905,5,96.66666666666669,3.933406421619148,0.0989349611364335,6,7.714502810267115,0.2266740926134045,133.33333333333334
35S,NYC_4,0,1,8,356.25,7,147.61904761904765,3.92990708551487,0.0902318432344168,3,2.881775111426561,0.1248734076012029,116.66666666666669
35S,Brazil_3,1,0,14,192.8571428571429,7,114.28571428571428,3.678245084831514,0.0852574062901925,0,5.662874932604395,0.2512556193759368,283.33333333333337
35S,France_3,1,0,13,252.56410256410257,5,113.33333333333334,4.111361030403894,0.162252333422509,10,8.684016239618092,0.2102030252237582,216.66666666666669
35S,India_3,1,0,11,324.24242424242425,5,120.0,3.008740569605972,0.0538669099572966,2,6.215516998252008,0.2342152979073473,66.66666666666667
35S,Russia_1,1,0,15,215.5555555555556,6,125.0,3.366224580652573,0.0794039082597387,2,8.021551476872897,0.2345979122693693,216.66666666666669
35S,London_3,1,0,14,255.95238095238096,4,104.16666666666669,3.583872868464544,0.0436834193979721,0,5.086969412914008,0.172438361155795,150.0
35S,NYC_1,1,0,11,219.6969696969697,6,116.66666666666669,4.01135011703249,0.1307954642959262,3,9.373823111052785,0.2151757710840946,100.0
35S,Mexico_3,1,0,11,198.4848484848485,7,119.04761904761904,2.946389442633006,0.1906001232091139,14,3.669065040520481,0.0919300795232799,16.666666666666668
35S,London_1,1,0,5,240.0,11,145.45454545454547,3.938909897076085,0.1759256590465266,1,5.168154892401345,0.0883872850984246,283.33333333333337
35S,Brazil_1,1,0,7,447.6190476190477,5,130.0,4.038633957792893,0.1798129797762708,29,6.994028794652784,0.1809953893351086,333.33333333333337
35S,Sweden_2,0,1,7,226.1904761904762,9,162.96296296296296,4.346841893489892,0.1050095771141859,16,7.27729736340605,0.2181454957612107,100.0
35S,Russia_3,1,0,12,333.33333333333337,3,111.11111111111111,3.706521824428013,0.0206012415575675,1,9.554965836774125,0.2480169676636804,33.333333333333336
35S,Singapore_1,0,1,11,272.72727272727275,5,136.66666666666669,3.223809599876404,0.0333118414470792,2,5.932231088446082,0.266049706675415,316.6666666666667
35S,Sweden_4,0,1,13,269.2307692307693,6,130.55555555555557,3.42568312332093,0.040129856516954,0,5.846418736960309,0.1576925770464138,133.33333333333334
35S,Vietnam_2,1,0,11,283.33333333333337,4,137.5,3.673957738336527,0.0684729139252128,13,7.26205549200562,0.2784034741168379,200.0
36N,France_3,1,0,12,313.8888888888889,2,133.33333333333334,4.413389286524813,0.0503320938564731,0,3.5675860226318066,0.1220129589916301,350.0
36N,France_1,1,0,8,547.9166666666667,1,100.0,4.142030261811756,0.02180009813761,3,4.530261634285287,0.1008709865146504,233.3333333333333
36N,Russia_3,1,0,14,280.95238095238096,2,158.33333333333334,3.5502237592424666,0.0802028604236031,0,5.931195156926914,0.2236926570599615,183.3333333333333
36N,Brazil_1,0,1,13,308.974358974359,1,116.66666666666669,3.345374001397027,0.0288521989905901,4,5.755766506596962,0.2484516649651569,366.6666666666667
36N,Singapore_3,1,0,12,338.8888888888889,2,133.33333333333334,3.927335536226314,0.0323879026516237,8,7.76425534789437,0.2327609481221276,233.3333333333333
36N,India_1,1,0,12,358.3333333333333,1,116.66666666666669,3.49501454706423,0.0142743791345248,0,5.715772658654642,0.2000904968616164,466.6666666666667
36N,London_1,0,1,13,310.2564102564103,1,133.33333333333334,4.103955726100974,0.028385964950951,3,7.295496242036768,0.2376753154506289,650.0
36N,Vietnam_1,1,0,15,244.44444444444449,2,116.66666666666669,3.6890460994693774,0.0130140328655303,3,6.844333392085233,0.297447432931579,150.0
36N,HongKong_3,0,1,13,287.1794871794872,2,208.3333333333333,3.584852516867897,0.0377844813598818,0,7.248280211867644,0.2219492663247811,250.00000000000003
36N,Singapore_1,1,0,11,368.18181818181824,2,200.0,3.634671750275985,0.0771414877200065,1,4.63496494928231,0.1298907473170685,550.0
36N,Sweden_2,0,1,12,288.8888888888889,4,162.5,3.496979402856352,0.0230055323896288,0,9.142343905274585,0.1521364108345765,100.0
36N,Brazil_3,0,1,15,277.77777777777777,1,133.33333333333334,3.7468474497019626,0.0501371536366958,6,5.325195197968162,0.1920273135016903,283.33333333333337
36N,Vietnam_2,1,0,11,395.45454545454544,1,133.33333333333334,3.0468250431426585,0.0165523801005984,0,5.913129685364234,0.268372047458668,300.0
36N,Russia_1,0,1,15,277.77777777777777,1,100.0,3.6712755475725447,0.0364606978479811,0,6.428802596345796,0.1939631107732027,250.00000000000003
36N,India_3,1,0,12,350.0,1,133.33333333333334,3.646680858037243,0.0381241176462717,0,4.776616981973826,0.1379144752667012,750.0
36N,Mexico_1,1,0,10,355.00000000000006,2,375.0,3.5797499712775736,0.0479075106914445,23,8.181950377171336,0.1936471339916972,183.3333333333333
36N,HongKong_1,0,1,11,371.2121212121213,2,183.3333333333333,3.670966992275321,0.0449829723426131,1,5.0711192895103725,0.2434717021215008,16.666666666666668
36N,Sweden_4,1,0,13,310.2564102564103,0,0.0,3.337282424005086,0.0474405218832048,9,6.518202739723506,0.2026259881794909,300.0
36N,London_3,1,0,7,650.0,1,166.66666666666669,4.008875195733432,0.0492107125105649,2,3.193723807115885,0.1003158194822187,433.33333333333337
36N,Italy_4,1,0,13,302.5641025641026,1,200.0,3.406801382700602,0.01563475887635,7,7.750197317683511,0.2157500500841987,250.00000000000003
36N,Mexico_3,0,1,14,280.95238095238096,2,133.33333333333334,3.7279360606055376,0.0165508355860404,0,5.926275886038348,0.1651632971851742,383.33333333333337
36N,Italy_1,0,1,11,368.18181818181824,1,116.66666666666669,3.842017839045049,0.1131503293311978,18,5.764136713015992,0.3072128660862121,183.3333333333333
36N,NYC_1,1,0,13,279.4871794871795,2,125.0,3.9697602295790704,0.0734141524947884,0,8.683008902686463,0.1874652258566432,250.00000000000003
36N,NYC_4,1,0,13,258.974358974359,3,100.0,3.8096063886369977,0.0500294348519105,18,8.782498607152663,0.2205067281775946,333.33333333333337
37T,London_3,1,0,11,342.42424242424244,3,88.8888888888889,3.572403222742215,0.039483436622647,0,6.8420909254824975,0.2135104071659923,816.6666666666667
37T,NYC_4,1,0,14,219.0476190476191,7,104.76190476190476,3.317504048347473,0.0470366569667199,2,4.528007415932192,0.1034816783172779,133.33333333333334
37T,Italy_1,1,0,14,240.4761904761905,7,92.85714285714286,3.619941147384941,0.1271482367427769,0,5.135020919114695,0.1567264604942823,500.00000000000006
37T,HongKong_3,1,0,16,209.37500000000003,4,137.5,2.7555884595187203,0.0361376740541596,0,5.457356321623125,0.1381478145895227,300.0
37T,Russia_1,1,0,15,248.88888888888889,5,110.0,2.919024863939607,0.0306248405195795,0,3.478120296940072,0.1647079916837199,50.0
37T,Mexico_1,1,0,16,208.3333333333333,6,119.44444444444446,3.303823947906494,0.053128899051123,2,3.735516025018835,0.0947126734389168,200.0
37T,Italy_4,1,0,10,383.33333333333337,4,112.5,3.660805111839658,0.0467690470002667,1,7.045570779821645,0.177114306068917,550.0
37T,Sweden_2,1,0,13,303.84615384615387,3,105.55555555555556,3.167177745274135,0.0555341437583901,2,5.208767676002551,0.1787119625878068,216.66666666666669
37T,NYC_1,1,0,16,222.91666666666669,6,108.33333333333331,3.6531666138163015,0.0327517174467452,0,3.5644730840949608,0.1861435507574182,100.0
37T,Vietnam_1,1,0,12,337.50000000000006,4,112.5,2.93504881247496,0.0108948120707136,0,4.456261246924913,0.1425956091453092,200.0
37T,India_1,1,0,4,1033.3333333333337,3,161.11111111111111,3.229380233199508,0.017995346836394,0,3.693928290284487,0.0729701842596685,316.6666666666667
37T,France_3,1,0,11,372.7272727272728,3,105.55555555555556,2.7887207791474364,0.0446171528220318,0,3.72593616203975,0.2683984844518703,33.333333333333336
37T,Singapore_3,1,0,15,213.3333333333333,5,126.66666666666669,2.9189255692576634,0.0305261187565557,0,5.72051155871269,0.1220796585417703,183.3333333333333
37T,Vietnam_2,1,0,15,223.33333333333337,6,133.33333333333334,2.891767168801928,0.0204124936284529,0,2.7151763047832325,0.0517844830284228,433.33333333333337
37T,India_3,1,0,12,320.83333333333337,6,111.11111111111111,2.928201822134165,0.0099152609003733,0,3.1416028156753923,0.0711102024605496,533.3333333333334
37T,Sweden_4,1,0,18,195.3703703703704,4,104.16666666666669,2.69151456512674,0.062453397727373,0,4.110322491191103,0.1935147757286868,266.6666666666667
37T,Brazil_3,1,0,19,188.5964912280702,4,95.83333333333334,2.816643148228742,0.0352436629080149,5,6.204216784661866,0.2241145593156889,133.33333333333334
37T,Brazil_1,1,0,19,184.2105263157895,5,116.66666666666669,2.9783169717499702,0.0179047055865645,0,4.717112272452993,0.1757004037215735,66.66666666666667
37T,Singapore_1,1,0,16,195.8333333333333,7,154.7619047619048,3.185923369034477,0.0892631307933067,4,3.842211939155713,0.1456359975731968,116.66666666666669
37T,Mexico_3,1,0,16,236.4583333333333,3,127.7777777777778,2.968081587918829,0.0194941106386274,1,4.524228631367567,0.1566028114081821,150.0
37T,HongKong_1,1,0,15,241.1111111111112,5,146.66666666666669,2.766931414604187,0.0369987595757765,0,3.7279053727692366,0.0989038283854052,216.66666666666669
37T,Russia_3,1,0,15,222.22222222222223,6,122.22222222222224,3.375083029270172,0.1159251464979331,2,5.070681304500753,0.1433446312739655,133.33333333333334
37T,France_1,1,0,16,230.2083333333333,4,150.0,2.5331581578110205,0.0109675519530083,0,4.039467941688336,0.1349374858219005,50.0
37T,London_1,1,0,16,151.04166666666669,9,112.96296296296298,3.1410668610520505,0.0303427824150491,9,8.532590262180086,0.2920221142278941,116.66666666666669
38T,HongKong_1,1,0,13,337.17948717948724,1,16.666666666666668,3.76756883704144,0.0867162993946717,0,4.334113930865164,0.1622741159036635,200.0
38T,London_3,0,1,14,300.0,1,83.33333333333334,3.5836053880594543,0.0928452545430013,2,5.64030830631267,0.1829264294785,500.00000000000006
38T,HongKong_3,1,0,14,311.9047619047619,0,0.0,3.609817403157552,0.0193530728162028,0,4.5460764178910695,0.2017702640376601,133.33333333333334
38T,Mexico_3,1,0,13,338.46153846153845,0,0.0,3.907347615559896,0.0148773776048559,0,6.269965913701967,0.1307879515384061,416.6666666666667
38T,Italy_4,0,1,11,427.27272727272725,0,0.0,3.233768208821614,0.0555471142433654,0,2.3696565520822603,0.063644546013789,383.33333333333337
38T,Singapore_3,1,0,15,272.22222222222223,0,0.0,3.410597628395029,0.0554818823287444,2,6.7264064939114565,0.2247616378946762,150.0
38T,Brazil_1,0,1,12,358.3333333333333,1,183.3333333333333,3.169675252841831,0.0372504059837765,0,3.484097893609889,0.1325513612677746,466.6666666666667
38T,Russia_1,1,0,14,297.61904761904765,0,0.0,3.84755466267214,0.0228135121394059,0,6.180013022895638,0.2236652187948664,50.0
38T,Vietnam_1,1,0,15,290.0,0,0.0,3.3687281799316406,0.0163484017174133,0,6.031280786336255,0.2137800929686285,83.33333333333334
38T,London_1,0,1,8,562.5,0,0.0,4.091718731504498,0.0471638640279009,5,5.57939208429528,0.1862872632810313,133.33333333333334
38T,NYC_4,0,1,12,368.0555555555556,0,0.0,3.4763142903645834,0.0239554067166187,0,5.993909015576958,0.1956764422432106,366.6666666666667
38T,India_1,1,0,10,456.6666666666667,0,0.0,3.810238444010416,0.0587605189730973,0,6.173041990866577,0.1836340185042216,383.33333333333337
38T,NYC_1,0,1,13,312.8205128205128,1,133.33333333333334,3.668713504320954,0.0833833908809902,0,5.706878742989229,0.1758109224113533,216.66666666666669
38T,Sweden_4,0,1,12,370.8333333333333,1,83.33333333333334,3.881189585540254,0.019194063583167,0,3.844156880992868,0.0809962745245769,216.66666666666669
38T,Vietnam_2,0,1,14,300.0,1,183.3333333333333,3.324671286612646,0.0325199894344215,0,5.465529535572614,0.1511335344098445,83.33333333333334
38T,Italy_1,1,0,13,343.5897435897436,0,0.0,3.604007212320964,0.0364479068440225,0,4.199847060556527,0.1994495515090792,183.3333333333333
38T,India_3,1,0,15,302.2222222222223,0,0.0,4.147467041015625,0.0541325285999621,0,2.982447431117784,0.1172226455087491,266.6666666666667
38T,France_1,0,1,12,375.0,0,0.0,4.026980438232422,0.032807274567513,1,4.661749224679918,0.1298198512289751,183.3333333333333
38T,Singapore_1,0,1,11,393.939393939394,1,166.66666666666669,3.810678416285021,0.063055978414654,0,5.007480436224585,0.1592668124906149,150.0
38T,Russia_3,0,1,10,360.00000000000006,2,383.33333333333337,4.172831768970413,0.0367767780947934,0,4.414881042352147,0.145255139491905,1516.6666666666667
38T,Sweden_2,0,1,13,301.2820512820513,2,208.3333333333333,3.208672540838068,0.1675274806250413,0,6.778952550783682,0.2072964021055774,216.66666666666669
38T,Mexico_1,0,1,14,290.4761904761905,2,133.33333333333334,3.5890993044148907,0.0687460939456695,3,6.495436690876426,0.1825501809316881,50.0
38T,Brazil_3,0,1,7,597.6190476190477,1,500.00000000000006,3.3536272013497617,0.0214880519968526,0,4.43101689717703,0.1145778037147358,1150.0
38T,France_3,0,1,13,316.6666666666667,0,0.0,3.7446400824199153,0.0382694802470406,0,9.009314811681817,0.2056995876593209,183.3333333333333
39Y,Sweden_2,1,0,0,0.0,6,744.4444444444445,3.5705912272135416,0.2778136680726947,0,0.0,0.0,0.0
39Y,Italy_1,1,0,4,166.66666666666669,8,231.25000000000003,3.320530383617847,0.7710634196082679,5,8.046213405505044,0.1546494544521841,200.0
39Y,India_1,0,1,1,133.33333333333334,7,357.1428571428572,3.334838533053433,0.3748362422491643,0,0.0,0.0,133.33333333333334
39Y,India_3,1,0,0,0.0,1,5000.0,,,0,0.0,0.0,0.0
39Y,Mexico_3,0,1,4,129.16666666666669,9,314.81481481481484,3.006064660770377,0.4935202381700734,11,9.567525867134004,0.2698143991957671,116.66666666666669
39Y,Mexico_1,1,0,4,87.5,5,376.6666666666667,3.008685266186377,0.3034114225617181,2,6.026344241143518,0.1158159201269743,116.66666666666669
39Y,Sweden_4,1,0,0,0.0,1,4583.333333333334,3.050264630998884,0.4151248200397409,7,0.0,0.0,0.0
39Y,Singapore_1,1,0,3,138.88888888888889,7,369.0476190476191,3.025761588675077,0.8700817710653889,13,12.2610640921718,0.1771767811148587,116.66666666666669
39Y,HongKong_1,1,0,2,116.66666666666669,7,107.14285714285714,3.130898011933773,0.4445368650174878,1,8.63048521200819,0.1002649638796224,116.66666666666669
39Y,Brazil_3,0,1,0,0.0,1,3983.3333333333335,3.859116752192659,0.3035592930288364,0,0.0,0.0,0.0
39Y,Italy_4,0,1,5,196.66666666666669,3,388.8888888888889,3.716767479391659,0.2984885380904988,21,4.304010317551335,0.0737651031524992,250.00000000000003
39Y,London_3,0,1,3,94.44444444444446,9,305.55555555555554,3.161944354021991,0.555492799472987,24,19.047825651273225,0.3211639364913838,33.333333333333336
39Y,Singapore_3,0,1,3,122.22222222222224,9,120.37037037037038,3.9668107685289886,0.4308770921779538,12,10.515880937785964,0.1646394735034642,133.33333333333334
39Y,NYC_1,0,1,3,111.11111111111111,5,333.33333333333337,3.8919678648074942,0.421459228329139,7,9.2822971798792,0.1381754513305063,100.0
39Y,Russia_3,0,1,5,140.0,5,350.00000000000006,3.977598361626357,0.3248240125422198,15,9.279618880075258,0.2639875128890352,116.66666666666669
39Y,HongKong_3,0,1,1,100.0,4,675.0,2.8662112124331363,0.3467888851310634,6,0.0,0.0,100.0
39Y,Russia_1,0,1,4,141.66666666666669,8,131.25,2.7142567518280774,0.7933179169356864,6,9.641495816049868,0.1570319095162983,116.66666666666669
39Y,France_3,0,1,3,138.88888888888889,1,200.0,3.883716967678809,0.2317960140460766,0,3.5633334847081697,0.0765876381850718,100.0
39Y,France_1,0,1,1,116.66666666666669,10,211.66666666666669,3.199998643663194,0.4260869435989183,2,0.0,0.0,116.66666666666669
39Y,Vietnam_2,0,1,4,129.16666666666669,2,491.6666666666667,3.663510767043446,0.1450011655830704,0,6.841662398546258,0.1102937615873717,133.33333333333334
39Y,NYC_4,0,1,4,200.0,2,175.0,2.986305264969153,0.147405643297005,0,10.48120134730854,0.1745982060638808,350.0
39Y,London_1,0,1,12,181.94444444444449,1,50.0,3.7050206030357336,0.0787364530405783,2,1.4153380561285018,0.0609771528026565,166.66666666666669
39Y,Brazil_1,0,1,10,206.66666666666669,3,155.55555555555557,4.353904430682842,0.0996731669869503,2,3.0952720234404496,0.0643420513609695,150.0
39Y,Vietnam_1,0,1,4,191.66666666666669,10,146.66666666666669,2.860004551363307,0.6518926006663083,104,6.034129661695026,0.067611340281484,383.33333333333337
40K,NYC_4,1,0,12,344.4444444444445,2,66.66666666666667,3.127584483525524,0.045297169626285314,1,5.043817591224147,0.14934370522437931,166.66666666666669
40K,Mexico_1,0,1,15,240.00000000000003,2,91.66666666666667,3.5046578925952576,0.10167994970047986,3,6.249894144147535,0.36444768536988253,166.66666666666669
40K,Brazil_1,1,0,17,195.0980392156863,0,0.0,4.033197264357834,0.1512058780631817,11,7.825152351488386,0.2295549778385296,33.333333333333336
40K,NYC_1,0,1,1,316.6666666666667,4,1045.8333333333335,3.25787945182956,0.4110359731112483,2,0.0,0.0,316.6666666666667
40K,Italy_1,0,1,0,0.0,1,5000.0,,,0,0.0,0.0,0.0
40K,Sweden_4,0,1,0,0.0,2,2483.3333333333335,1.247344970703125,0.0,0,0.0,0.0,0.0
40K,India_3,1,0,14,230.95238095238096,0,0.0,3.6559467061360675,0.054398626042714275,0,4.375966885642733,0.11982068567720336,450.00000000000006
40K,Mexico_3,1,0,14,288.09523809523813,0,0.0,4.2758009847005205,0.06831676229712041,0,7.029267814006199,0.27791351929698666,2033.3333333333335
40K,HongKong_3,0,1,16,280.20833333333337,0,0.0,3.6818245951334636,0.11110070405100969,0,2.6377962301232594,0.06509791874657304,166.66666666666669
40K,Italy_4,1,0,15,295.5555555555556,0,0.0,3.074379374186198,0.0825017711907571,0,4.421583507440866,0.06348136082400331,666.6666666666667
40K,London_1,0,1,14,198.80952380952382,2,175.0,3.443062998082516,0.10045525978903604,14,8.584263828130679,0.18878732731654252,133.33333333333334
40K,Russia_3,1,0,14,258.33333333333337,2,108.33333333333334,3.9406769649492324,0.1666233795262488,8,10.034179086397163,0.20239495176548933,183.33333333333334
40K,India_1,0,1,15,277.77777777777777,0,0.0,3.3213096110026044,0.06298144110302997,0,3.048163317858221,0.11669550280310527,100.0
40K,France_1,0,1,13,328.20512820512823,0,0.0,3.821874237060547,0.02434067352130592,0,2.749491086275374,0.03643952423708758,133.33333333333334
40K,Vietnam_2,1,0,16,197.91666666666669,0,0.0,3.248568327530571,0.07393484041263271,0,6.4506590138783695,0.13863107627862584,100.0
40K,Vietnam_1,1,0,11,409.09090909090907,0,0.0,3.0668102518717446,0.017045064320673063,0,3.1418981045025007,0.11302052370121425,816.6666666666667
40K,Singapore_3,1,0,16,210.41666666666669,1,66.66666666666667,3.623629698882232,0.0878553567317166,0,6.2458842430308605,0.1603315304806803,150.0
40K,Brazil_3,1,0,6,647.2222222222223,2,100.0,4.444096937247202,0.16233479585813138,4,1.6987033932250273,0.03533340666736181,166.66666666666669
40K,Singapore_1,1,0,16,248.95833333333334,1,100.0,3.394365402747845,0.026411168888762878,0,8.002580512969937,0.24182730026696803,516.6666666666667
40K,HongKong_1,1,0,10,411.6666666666667,0,0.0,4.717002332808581,0.05207569057920472,8,8.88880822387007,0.1967244384096821,100.0
40K,Sweden_2,1,0,13,342.3076923076923,1,116.66666666666667,3.232747048648144,0.017128203522478718,0,3.0734743409548493,0.08860416168504946,816.6666666666667
40K,France_3,1,0,10,236.66666666666669,2,125.00000000000001,3.8634643015507675,0.041151809290623224,95,13.0016630481175,0.4270490480198929,216.66666666666669
40K,London_3,1,0,9,266.6666666666667,3,372.22222222222223,2.891319045693066,0.04652392143274976,2,7.435407197666488,0.15535970772554586,283.33333333333337
40K,Russia_1,1,0,15,282.2222222222223,0,0.0,3.665514037263915,0.07771870260833098,0,8.476301235632416,0.20556477953011426,333.33333333333337
